"","x","y","Fir","Maple","Buckeye","Other.hardwood","Alder","Birch","Ironwood","Hickory","Hackberry","Cedar.juniper","Dogwood","Beech","Ash","Walnut","Tamarack","Tulip.poplar","Spruce","Pine","Sycamore","Poplar","Cherry","Oak","Willow","Basswood","Hemlock","Elm"
"618",301000,1286000,34.6987722168134,29.7418047572686,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,14.8709023786343,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"619",309000,1286000,22.3063535679515,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,14.8709023786343,104.09631665044,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"620",317000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.805340436783,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",325000,1286000,37.1772559465858,52.04815832522,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,208.19263330088,NA,14.8709023786343,NA,NA,NA,NA,237.934438058149,NA,NA,NA,NA,NA,NA
"622",333000,1286000,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,327.159852329955,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,29.7418047572686,NA,126.402670218392,NA,NA,NA,NA,NA,NA
"623",341000,1286000,14.8709023786343,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA
"624",349000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",357000,1286000,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,29.7418047572686,133.838121407709,NA,94.1823817313506,NA,NA,NA,NA,NA,NA
"626",365000,1286000,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6557396763581,37.1772559465858,NA,52.04815832522,NA,NA,NA,NA,NA,NA
"627",373000,1286000,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.04815832522,22.3063535679515,NA,59.4836095145372,NA,NA,NA,NA,NA,NA
"628",381000,1286000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,14.8709023786343,NA,59.4836095145372,29.7418047572686,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"629",389000,1286000,29.7418047572686,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9190607038543,267.676242815417,NA,141.273572597026,NA,NA,NA,NA,NA,NA
"630",397000,1286000,14.8709023786343,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6557396763581,85.5076886771472,NA,19.8278698381791,NA,NA,NA,NA,NA,NA
"631",405000,1286000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1772559465857,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA
"632",413000,1286000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,44.6127071359029,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"633",421000,1286000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,59.4836095145372,NA,NA,NA,NA,NA,NA,NA,NA
"634",429000,1286000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,14.8709023786343,59.4836095145372,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"635",437000,1286000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA
"636",445000,1286000,NA,NA,NA,NA,NA,22.3063535679515,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,29.7418047572686,29.7418047572686,NA,193.321730922246,NA,NA,NA,NA,NA,NA
"637",453000,1286000,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA
"638",461000,1286000,14.8709023786343,NA,NA,NA,NA,84.268446812261,NA,NA,NA,223.063535679514,NA,NA,NA,NA,NA,NA,22.3063535679515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",469000,1286000,14.8709023786343,NA,NA,NA,NA,143.752056326798,NA,NA,NA,22.3063535679515,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,66.9190607038544,NA,NA,NA,NA,NA,NA
"640",477000,1286000,NA,NA,NA,NA,NA,22.3063535679515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.04815832522,NA,NA,NA,NA,NA,NA,NA,NA
"641",485000,1286000,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,223.063535679515,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"642",493000,1286000,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"643",501000,1286000,22.3063535679515,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,182.16855413827,NA,NA,NA,NA,NA,NA,66.9190607038543,NA,NA,133.838121407709,NA,NA,NA,NA,NA,NA
"644",509000,1286000,18.5886279732929,NA,NA,NA,NA,123.924186488619,NA,NA,NA,14.8709023786343,NA,NA,52.04815832522,NA,NA,NA,14.8709023786343,NA,NA,64.440576974082,NA,NA,NA,NA,NA,NA
"645",517000,1286000,37.1772559465857,NA,NA,NA,NA,122.684944623733,NA,NA,NA,133.838121407709,NA,NA,59.4836095145372,NA,NA,NA,22.3063535679515,29.7418047572686,NA,174.733102948953,NA,NA,NA,NA,NA,NA
"646",525000,1286000,74.3545118931715,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",565000,1286000,14.8709023786343,44.6127071359029,NA,NA,NA,59.4836095145372,NA,NA,NA,74.3545118931715,NA,NA,29.7418047572686,NA,NA,NA,44.6127071359029,NA,NA,37.1772559465858,NA,NA,NA,NA,NA,NA
"648",573000,1286000,14.8709023786343,74.3545118931715,NA,NA,NA,84.268446812261,NA,NA,NA,77.3286923688984,NA,NA,29.7418047572686,NA,NA,NA,208.19263330088,NA,NA,37.1772559465858,NA,29.7418047572686,NA,NA,NA,NA
"649",581000,1286000,NA,14.8709023786343,NA,NA,NA,196.295911397973,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,193.321730922246,NA,NA,62.4577899902641,NA,NA,NA,NA,NA,NA
"650",589000,1286000,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA,54.5266420549924,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"651",597000,1286000,NA,NA,NA,NA,NA,37.1772559465858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,29.7418047572686,NA,59.4836095145372,NA,NA,NA,NA,NA,NA
"652",5000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,29.7418047572686
"653",13000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA
"654",61000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA
"655",69000,1278000,NA,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,14.8709023786343,NA,44.6127071359029,NA,44.6127071359029
"656",77000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,297.418047572686,NA,193.321730922246,NA,NA,14.8709023786343,NA,NA,NA
"657",85000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"658",93000,1278000,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,59.4836095145372,NA,NA
"659",101000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,74.3545118931715,NA,NA
"660",109000,1278000,81.7899630824886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,14.8709023786343,NA,74.3545118931715,NA,14.8709023786343,NA,NA,NA,14.8709023786343
"661",117000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.868876116298,NA,29.7418047572686,NA,NA,NA,NA
"662",125000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.757182111563,NA,14.8709023786343,NA,29.7418047572686,NA,NA,NA,NA
"663",141000,1278000,NA,118.967219029074,NA,NA,NA,59.4836095145372,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5266420549924,NA,44.6127071359029,NA,148.709023786343,NA,NA
"664",149000,1278000,NA,44.6127071359029,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,29.7418047572686,NA,NA
"665",157000,1278000,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,89.2254142718058,NA,59.4836095145372,NA,NA,29.7418047572686,NA,29.7418047572686,NA,252.805340436783,NA,NA
"666",165000,1278000,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,416.38526660176,NA,66.9190607038543,NA,44.6127071359029,NA,104.09631665044,NA,NA
"667",173000,1278000,29.7418047572686,14.8709023786343,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,44.6127071359029,NA,14.8709023786343,NA,NA,NA,NA
"668",181000,1278000,NA,29.7418047572686,NA,NA,NA,22.3063535679515,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,14.8709023786343,NA,29.7418047572686,44.6127071359029,NA,96.6608654611229,NA,14.8709023786343,NA,59.4836095145372,NA,NA
"669",189000,1278000,22.3063535679515,29.7418047572686,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,249.087614842125,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"670",197000,1278000,59.4836095145372,44.6127071359029,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,223.063535679514,NA,66.9190607038543,NA,14.8709023786343,NA,29.7418047572686,NA,NA
"671",205000,1278000,14.8709023786343,74.3545118931715,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.369889247466,NA,NA,NA,NA,NA,327.159852329955,NA,NA
"672",213000,1278000,74.3545118931715,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,148.709023786343,NA,29.7418047572686,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA
"673",221000,1278000,44.6127071359029,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,44.6127071359029,NA,133.838121407709,NA,NA,NA,NA,NA,NA
"674",229000,1278000,29.7418047572686,29.7418047572686,NA,NA,NA,148.709023786343,NA,NA,NA,NA,NA,NA,104.09631665044,NA,14.8709023786343,NA,14.8709023786343,198.278698381791,NA,81.7899630824886,NA,14.8709023786343,NA,NA,NA,NA
"675",237000,1278000,37.1772559465858,29.7418047572686,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,29.7418047572686,193.321730922246,NA,133.838121407709,NA,NA,NA,NA,NA,NA
"676",245000,1278000,52.04815832522,14.8709023786343,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,22.3063535679515,NA,NA,NA,NA,37.1772559465857,NA,NA,NA,NA,NA,NA
"677",253000,1278000,29.7418047572686,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,NA,208.19263330088,NA,NA,14.8709023786343,NA,14.8709023786343,NA,14.8709023786343,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"678",261000,1278000,22.3063535679515,118.967219029074,NA,NA,NA,NA,NA,NA,NA,64.440576974082,NA,NA,118.967219029074,NA,NA,NA,14.8709023786343,148.709023786343,NA,89.2254142718058,NA,NA,NA,29.7418047572686,NA,NA
"679",269000,1278000,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"680",277000,1278000,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,44.6127071359029,NA,14.8709023786343,NA,52.04815832522,14.8709023786343,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"681",285000,1278000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.116819789499,NA,NA,NA,NA,NA,NA,NA,NA
"682",293000,1278000,66.9190607038544,44.6127071359029,NA,NA,NA,74.3545118931715,NA,NA,NA,118.967219029074,NA,NA,NA,NA,NA,NA,14.8709023786343,304.853498762003,NA,104.09631665044,NA,NA,NA,NA,NA,NA
"683",301000,1278000,19.8278698381791,37.1772559465858,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,14.8709023786343,NA,66.9190607038543,NA,NA,NA,NA,NA,NA
"684",317000,1278000,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,371.772559465858,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA
"685",325000,1278000,44.6127071359029,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,14.8709023786343,NA,59.4836095145372,29.7418047572686,NA,52.04815832522,NA,NA,NA,NA,NA,NA
"686",333000,1278000,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",341000,1278000,14.8709023786343,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,39.6557396763581,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA
"688",349000,1278000,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA
"689",357000,1278000,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,74.3545118931715,NA,37.1772559465858,NA,NA,NA,NA,NA,NA
"690",365000,1278000,22.3063535679515,59.4836095145372,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6127071359029,104.09631665044,NA,44.6127071359029,NA,NA,NA,NA,NA,NA
"691",373000,1278000,22.3063535679514,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,282.547145194052,NA,NA,NA,NA,29.7418047572686,NA,19.8278698381791,342.030754708589,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"692",381000,1278000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,69.3975444336267,334.595303519272,NA,37.1772559465857,NA,NA,NA,NA,NA,NA
"693",389000,1278000,44.6127071359029,NA,NA,NA,NA,37.1772559465857,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,44.6127071359029,312.28894995132,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"694",397000,1278000,14.8709023786343,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"695",405000,1278000,89.2254142718058,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,22.3063535679515,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"696",413000,1278000,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,29.7418047572686,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"697",421000,1278000,NA,14.8709023786343,NA,NA,NA,37.1772559465858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,104.09631665044,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"698",429000,1278000,37.1772559465858,34.6987722168134,NA,NA,NA,66.9190607038543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"699",437000,1278000,14.8709023786343,NA,NA,NA,NA,208.19263330088,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,94.1823817313506,14.8709023786343,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"700",445000,1278000,NA,NA,NA,NA,NA,66.9190607038544,NA,NA,NA,52.04815832522,NA,NA,NA,NA,NA,NA,148.709023786343,14.8709023786343,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"701",453000,1278000,14.8709023786343,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,133.838121407709,NA,200.757182111563,NA,NA,NA,NA,NA,NA
"702",461000,1278000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",469000,1278000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,59.4836095145372,NA,NA,NA,NA,NA,NA
"704",477000,1278000,14.8709023786343,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,44.6127071359029,59.4836095145372,NA,138.795088867253,NA,NA,NA,NA,NA,NA
"705",485000,1278000,26.7676242815417,163.579926164977,NA,NA,NA,94.1823817313506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA
"706",493000,1278000,14.8709023786343,208.19263330088,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,29.7418047572686,NA,130.12039581305,NA,NA,NA,NA,NA,NA
"707",501000,1278000,37.1772559465858,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,111.531767839757,NA,NA,NA,NA,NA,NA
"708",509000,1278000,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"709",557000,1278000,24.7848372977238,NA,NA,NA,NA,96.6608654611229,NA,NA,NA,178.450828543612,NA,NA,NA,NA,NA,NA,66.9190607038543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",565000,1278000,22.3063535679515,29.7418047572686,NA,NA,NA,104.09631665044,NA,NA,NA,139.786482359162,NA,NA,22.3063535679515,NA,NA,NA,64.440576974082,44.6127071359029,NA,74.3545118931715,NA,NA,29.7418047572686,NA,NA,NA
"711",573000,1278000,NA,NA,NA,NA,NA,66.9190607038543,NA,NA,NA,188.364763462701,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,39.6557396763581,NA,NA,NA,NA,NA,NA
"712",-19000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.547145194052,NA,NA
"713",21000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"714",29000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,44.6127071359029,NA,44.6127071359029,NA,NA,NA,NA
"715",45000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA
"716",53000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,NA
"717",61000,1270000,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,96.6608654611229,NA,101.617832920668,NA,14.8709023786343,NA,NA
"718",69000,1270000,NA,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5696745954477,NA,44.6127071359029,NA,111.531767839757,NA,14.8709023786343
"719",77000,1270000,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,14.8709023786343,NA,29.7418047572686,NA,59.4836095145372,NA,NA,NA,14.8709023786343
"720",85000,1270000,NA,29.7418047572686,NA,NA,NA,14.8709023786343,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,89.2254142718058,NA,NA,74.3545118931715,NA,14.8709023786343,NA,NA,NA,NA
"721",93000,1270000,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",101000,1270000,14.8709023786343,44.6127071359029,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA,79.3114793527163,NA,52.04815832522,NA,44.6127071359029,NA,14.8709023786343
"723",109000,1270000,44.6127071359029,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,NA,NA,14.8709023786343,148.709023786343,NA,14.8709023786343,NA,44.6127071359029,NA,NA,NA,NA
"724",117000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.450828543612,NA,59.4836095145372,NA,14.8709023786343,NA,NA,NA,NA
"725",125000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.28894995132,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA
"726",133000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,29.7418047572686,NA,29.7418047572686,NA,14.8709023786343,NA,NA
"727",141000,1270000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA,NA,NA,81.7899630824886,NA,NA,NA,NA
"728",157000,1270000,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.934438058149,NA,133.838121407709,NA,171.015377354294,NA,163.579926164977,NA,NA
"729",165000,1270000,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.450828543612,NA,69.3975444336267,NA,NA,NA,NA,NA,NA
"730",173000,1270000,14.8709023786343,208.19263330088,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3545118931715,NA,NA
"731",189000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.579926164977,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,NA,NA
"732",197000,1270000,29.7418047572686,NA,NA,NA,NA,29.7418047572686,NA,NA,NA,59.4836095145372,NA,NA,NA,NA,NA,NA,29.7418047572686,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA
"733",205000,1270000,NA,NA,NA,NA,NA,22.3063535679515,NA,NA,NA,282.547145194052,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,74.3545118931715,NA,NA,NA,NA,NA,NA
"734",213000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.14447497566,NA,NA,89.2254142718058,NA,59.4836095145372,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"735",221000,1270000,NA,111.531767839757,NA,NA,NA,44.6127071359029,NA,NA,NA,NA,NA,NA,59.4836095145372,NA,14.8709023786343,NA,29.7418047572686,NA,NA,267.676242815417,NA,NA,NA,14.8709023786343,NA,NA
"736",229000,1270000,14.8709023786343,153.665991245888,NA,NA,NA,52.04815832522,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,14.8709023786343,44.6127071359029,NA,85.5076886771472,NA,14.8709023786343,NA,44.6127071359029,NA,NA
"737",237000,1270000,NA,NA,NA,NA,NA,44.6127071359029,NA,NA,NA,14.8709023786343,NA,NA,133.838121407709,NA,NA,NA,NA,NA,NA,96.6608654611229,NA,NA,NA,14.8709023786343,NA,NA
"738",245000,1270000,22.3063535679515,NA,NA,NA,NA,89.2254142718058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.09631665044,NA,29.7418047572686,NA,NA,NA,NA,NA,NA
"739",253000,1270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.04815832522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",261000,1270000,22.3063535679515,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,14.8709023786343,NA,NA,178.450828543612,NA,NA,NA,29.7418047572686,NA,NA,14.8709023786343,NA,NA,NA,NA,NA,NA
"741",269000,1270000,NA,14.8709023786343,NA,NA,NA,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,14.8709023786343,NA,NA,NA,NA,104.09631665044,NA,NA,NA,NA,NA,NA
"742",277000,1270000,29.7418047572686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2254142718058,297.418047572686,NA,148.709023786343,NA,NA,NA,NA,NA,NA
