"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"29",-43000,918000,21316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"30",-43000,926000,21020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"31",-43000,934000,20724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"32",-43000,942000,20428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"33",-43000,950000,20132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
"34",-43000,958000,19836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
"35",-43000,966000,19540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
"36",-43000,974000,19244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0
"37",-43000,982000,18948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
"38",-43000,990000,18652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"39",-43000,998000,18356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"40",-43000,1070000,15692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"41",-43000,1078000,15396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0
"42",-43000,1086000,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
"43",-43000,1094000,14804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
"44",-43000,1102000,14508,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,0,0,0
"45",-35000,854000,23685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
"46",-35000,862000,23389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"47",-35000,870000,23093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,0,0,0,0,0,0,0,0,0
"48",-35000,878000,22797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"49",-35000,886000,22501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"50",-35000,894000,22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"51",-35000,902000,21909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"52",-35000,910000,21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"53",-35000,918000,21317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"54",-35000,926000,21021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
"55",-35000,934000,20725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"56",-35000,942000,20429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,0,0,0,0,0,0,0,0,0,0
"57",-35000,950000,20133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"58",-35000,958000,19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
"59",-35000,966000,19541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0
"60",-35000,974000,19245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"61",-35000,982000,18949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,5,0,0,0,0,0,0,0,0,0,0
"62",-35000,990000,18653,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,141,2,0,0,1,0,0,0,0,0,0,0
"63",-35000,998000,18357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2,0,0,0,0,0,0,0,0,0,0
"64",-35000,1006000,18061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0
"65",-35000,1014000,17765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
"66",-35000,1022000,17469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
"67",-35000,1030000,17173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
"68",-35000,1038000,16877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
"69",-35000,1062000,15989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"70",-35000,1070000,15693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
"71",-35000,1078000,15397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"72",-35000,1086000,15101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0
"73",-35000,1094000,14805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"74",-35000,1102000,14509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"75",-35000,1110000,14213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
"76",-27000,854000,23686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
"77",-27000,862000,23390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"78",-27000,870000,23094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
"79",-27000,878000,22798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"80",-27000,886000,22502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0
"81",-27000,894000,22206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
"82",-27000,902000,21910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"83",-27000,910000,21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"84",-27000,918000,21318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"85",-27000,926000,21022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"86",-27000,934000,20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"87",-27000,942000,20430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
"88",-27000,950000,20134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"89",-27000,958000,19838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"90",-27000,966000,19542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,0,0,0,0,0,0,0,0,0
"91",-27000,974000,19246,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0,0
"92",-27000,982000,18950,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,0,0,0,0,0
"93",-27000,990000,18654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"94",-27000,998000,18358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,1
"95",-27000,1006000,18062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"96",-27000,1014000,17766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"97",-27000,1022000,17470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"98",-27000,1030000,17174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"99",-27000,1038000,16878,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,140,0,0,0,1,0,0,0,0,0,0,0
"100",-27000,1046000,16582,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
"101",-27000,1054000,16286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,0,0,0,0,0
"102",-27000,1062000,15990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
"103",-27000,1070000,15694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
"104",-27000,1078000,15398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"105",-27000,1086000,15102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0
"106",-27000,1094000,14806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"107",-27000,1102000,14510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"108",-27000,1110000,14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
"109",-27000,1118000,13918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
"110",-27000,1126000,13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0
"111",-27000,1134000,13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
"112",-27000,1142000,13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"113",-27000,1150000,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"114",-27000,1158000,12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"115",-27000,1174000,11846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
"116",-27000,1182000,11550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,3,0,0,2,0,0,0,0,0,0,0
"117",-27000,1198000,10958,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
"118",-27000,1206000,10662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128,1,0,0,0,0,0,0,0,0,0,0
"119",-27000,1214000,10366,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0
"120",-27000,1222000,10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
"121",-27000,1230000,9774,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0,0,0
"122",-27000,1238000,9478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,5,0,0,0,0,0,0,0
"123",-27000,1246000,9182,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,5,0,0,0,0,0,0,0
"124",-27000,1254000,8886,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0
"125",-27000,1262000,8590,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0
"126",-27000,1342000,5630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
"127",-27000,1350000,5334,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0
"128",-27000,1358000,5038,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0
"129",-27000,1374000,4446,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0
"130",-27000,1382000,4150,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,44,7,0,0,0,0,0,0,0,0,0,1
"131",-27000,1390000,3854,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,5,0,0,0,0,0,0,0,0,0,0
"132",-27000,1398000,3558,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"133",-27000,1406000,3262,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"134",-19000,846000,23983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"135",-19000,854000,23687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
"136",-19000,862000,23391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"137",-19000,870000,23095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"138",-19000,878000,22799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"139",-19000,886000,22503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"140",-19000,894000,22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"141",-19000,902000,21911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2,0,0,0,0,0,0,0,0,0,0
"142",-19000,910000,21615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"143",-19000,918000,21319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
"144",-19000,926000,21023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
"145",-19000,934000,20727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,2,0,0,0,0,0,0,0
"146",-19000,942000,20431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"147",-19000,950000,20135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"148",-19000,958000,19839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"149",-19000,966000,19543,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0
"150",-19000,974000,19247,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,0,0
"151",-19000,982000,18951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"152",-19000,990000,18655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,2
"153",-19000,998000,18359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"154",-19000,1006000,18063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"155",-19000,1014000,17767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"156",-19000,1022000,17471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"157",-19000,1030000,17175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"158",-19000,1038000,16879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"159",-19000,1046000,16583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,0,0,0,0,0,0,0,0,0,1
"160",-19000,1054000,16287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0
"161",-19000,1062000,15991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,0,0,0,0,0,0,0,0,0
"162",-19000,1070000,15695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"163",-19000,1078000,15399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0
"164",-19000,1086000,15103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0
"165",-19000,1094000,14807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0
"166",-19000,1102000,14511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"167",-19000,1110000,14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"168",-19000,1118000,13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"169",-19000,1126000,13623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
"170",-19000,1134000,13327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
"171",-19000,1142000,13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"172",-19000,1150000,12735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0
"173",-19000,1158000,12439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1,0,0,0,0,0,0,0,0,0,0
"174",-19000,1166000,12143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,1
"175",-19000,1174000,11847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
"176",-19000,1182000,11551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
"177",-19000,1190000,11255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
"178",-19000,1198000,10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"179",-19000,1206000,10663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"180",-19000,1214000,10367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0
"181",-19000,1222000,10071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"182",-19000,1230000,9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
"183",-19000,1238000,9479,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,146,0,0,0,0,0,0,0,0,0,0,0
"184",-19000,1246000,9183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144,5,0,0,0,0,0,0,0,0,0,0
"185",-19000,1254000,8887,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,143,4,0,0,0,0,0,0,0,0,0,0
"186",-19000,1262000,8591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
"187",-19000,1270000,8295,0,2,1,0,0,0,0,0,0,6,0,1,0,0,0,0,111,7,0,0,12,0,0,0,0,0,0,0
"188",-19000,1278000,7999,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,110,4,0,0,0,0,0,0,0,0,0,0
"189",-19000,1286000,7703,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,90,3,0,0,0,0,0,0,0,0,0,0
"190",-19000,1294000,7407,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,56,3,0,0,1,0,0,0,0,0,0,0
"191",-19000,1302000,7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0
"192",-19000,1310000,6815,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0
"193",-19000,1318000,6519,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0
"194",-19000,1326000,6223,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
"195",-19000,1334000,5927,0,1,11,0,0,0,0,0,0,16,0,0,0,0,2,2,80,4,0,0,2,0,0,0,0,0,0,0
"196",-19000,1342000,5631,0,9,12,0,0,0,0,0,0,15,0,0,0,0,6,1,76,8,0,0,11,0,0,0,0,0,0,0
